"pathway","term","SS","pval","herit","fdr"
"PWY-6478","Environment",0.0164628953664691,9.5444234197066e-10,0.189819379546525,5.10657049207232e-09
"PWY-6478","Maize Genotype",0.00362646012065152,0.612746350618743,0.0418135689214387,0.663282132113072
"PWY-6478","GXE",0.0142110549635276,0.983655062829003,0.163855359329598,0.986002688277282
"PWY-6507","Environment",0.00533099576812255,6.77749891451604e-12,0.203784824747688,4.9078440415461e-11
"PWY-6507","Maize Genotype",0.00115983737562076,0.4158346936919,0.0443364179240259,0.491281494657097
"PWY-6507","GXE",0.00560672029366307,0.502366276966332,0.214324783239477,0.566943410687421
"PWY-6519","Environment",0.000330268165885414,4.7152081597771e-27,0.356542217713299,7.92154970842553e-25
"PWY-6519","Maize Genotype",3.22545934390639e-05,0.331186437566968,0.0348205654195403,0.40672018648575
"PWY-6519","GXE",0.000201425279357798,0.0270938443761504,0.217449403920651,0.0504630360886171
"PWY-6545","Environment",0.012580227091887,4.30973623246698e-05,0.0961679768284042,0.000148367968658699
"PWY-6545","Maize Genotype",0.013810819330234,0.00119775314469486,0.105575085698394,0.0032455246501409
"PWY-6545","GXE",0.0334482027173504,0.169645844638219,0.255690613562004,0.240307773180613
"PWY-6562","Environment",0.013714642989338,0.00868477017028275,0.0690098895981125,0.0188994998524288
"PWY-6562","Maize Genotype",0.0144892674967899,0.116767171403883,0.0729076762033351,0.177367855297038
"PWY-6562","GXE",0.0431562772119628,0.821261992077941,0.217155483243596,0.852452961414029
"PWY-6588","Environment",0.00491735686041001,0.102118813173898,0.0429973654666586,0.158413645343959
"PWY-6588","Maize Genotype",0.0083965968187518,0.0790833425049911,0.0734198375958322,0.128491310839831
"PWY-6588","GXE",0.0321153991309836,0.187043420694171,0.280817030925711,0.257567989152629
"PWY-6608","Environment",0.000691118178220001,5.91644146626215e-09,0.153158866587201,2.9063221237779e-08
"PWY-6608","Maize Genotype",0.000191082451540154,0.446291964528281,0.0423458282894096,0.519231648481656
"PWY-6608","GXE",0.00125060735027965,0.0554893850009437,0.27714739729141,0.0945458081151982
"PWY-6609","Environment",0.000281705519589346,8.15922368069889e-09,0.14377086784515,3.85042016392532e-08
"PWY-6609","Maize Genotype",0.000109959031205065,0.128207117393164,0.0561185502038062,0.1889368045794
"PWY-6609","GXE",0.000583787985404962,0.0103574267947257,0.297941287844107,0.0219702992615393
"PWY-6612","Environment",0.000333740370564467,2.09687497121354e-22,0.304708107110274,9.27039460957563e-21
"PWY-6612","Maize Genotype",4.07108507184642e-05,0.32750978191662,0.0371693908060665,0.403384482126042
"PWY-6612","GXE",0.000265026839288066,0.0141620543567498,0.241972004754175,0.0286653630353491
"PWY-6628","Environment",0.00065899143390722,3.4032113796887e-22,0.292810944413293,1.42934877946925e-20
"PWY-6628","Maize Genotype",0.000101784738091741,0.127346031162047,0.0452262104695257,0.187997655845552
"PWY-6628","GXE",0.000580169319873707,0.00301179453887065,0.257787761313686,0.00744836752367562
"PWY-6630","Environment",0.000652474732835548,7.80682313225571e-22,0.288152692387579,3.12272925290229e-20
"PWY-6630","Maize Genotype",0.000103696916474562,0.120741307236545,0.0457957131068954,0.181111960854817
"PWY-6630","GXE",0.000590820841405074,0.0025151297522006,0.26092445822339,0.0063444714469925
"PWY-6700","Environment",0.000946052302946536,6.02209172796294e-08,0.145544986821944,2.59413182127634e-07
"PWY-6700","Maize Genotype",0.000266740130358707,0.546463075910687,0.0410365141937988,0.602400241161387
"PWY-6700","GXE",0.00165859408032276,0.21821498822963,0.255165652904893,0.291392622078412
"PWY-6703","Environment",0.000194906524284874,1.32400705763461e-11,0.190937012392559,9.42513498655145e-11
"PWY-6703","Maize Genotype",5.21829742501772e-05,0.223400381916241,0.0511202035829435,0.296924558243106
"PWY-6703","GXE",0.000247174898630882,0.175378654515568,0.242140876792993,0.246351287279393
"PWY-6708","Environment",0.000189852818013498,2.34392181259869e-20,0.291352173636627,7.03176543779608e-19
"PWY-6708","Maize Genotype",2.28776470657396e-05,0.460560765633794,0.0351085239083517,0.529960333058064
"PWY-6708","GXE",0.000150407556972169,0.0609652549241908,0.230818636845837,0.102832501907498
"PWY-6737","Environment",0.00155211905830316,9.44894409739934e-09,0.153441648773038,4.43414136414271e-08
"PWY-6737","Maize Genotype",0.000470517378897196,0.366049837201604,0.046515093032414,0.438633185805061
"PWY-6737","GXE",0.00263549093350917,0.136089819204253,0.260543205110916,0.199155832981833
"PWY-6892","Environment",0.00899758899389184,3.0391066805806e-10,0.165379005210017,1.72489838627547e-09
"PWY-6892","Maize Genotype",0.00411120358705024,0.0172540067659664,0.0755654386862736,0.0336272985694008
"PWY-6892","GXE",0.0139404691766213,0.0789213972025562,0.256230966557335,0.12847669312044
"PWY-6897","Environment",0.00078049832283447,2.5196767550346e-14,0.21731102327742,2.55003430630008e-13
"PWY-6897","Maize Genotype",0.000169392501876539,0.226358380801006,0.0471632761293196,0.300380789688538
"PWY-6897","GXE",0.000927044285226584,0.0391202170311527,0.258113228884924,0.0699685592630628
"PWY-6901","Environment",0.00178805322768894,0.00010018195795359,0.0955602343385051,0.000319972793463937
"PWY-6901","Maize Genotype",0.00110434005784981,0.191100218694523,0.0590200521345359,0.262723704915546
"PWY-6901","GXE",0.00507791758210278,0.16501464123292,0.271382857390962,0.234538576371662
"PWY-6969","Environment",0.000432129452264802,2.29024865075882e-12,0.170104072623663,1.86777559867709e-11
"PWY-6969","Maize Genotype",9.62194678301649e-05,0.347963225062474,0.0378759727156087,0.423607404423881
"PWY-6969","GXE",0.000914231240797582,6.27133027350137e-06,0.359879329132504,2.33093691581467e-05
"PWY-7007","Environment",0.00467952788757986,0.000241170506080124,0.088050598781261,0.000726104749488547
"PWY-7007","Maize Genotype",0.00300733814594315,0.217723301101721,0.0565864614656606,0.291222249881283
"PWY-7007","GXE",0.0153039440790397,0.0825057331652446,0.287960980732885,0.132261098967186
"PWY-7094","Environment",0.000211348369868597,8.8754816522946e-15,0.171808347273102,1.05005698421514e-13
"PWY-7094","Maize Genotype",3.28356326326043e-05,0.554578348041489,0.0266925918462582,0.609745827689595
"PWY-7094","GXE",0.000535995886988405,2.30889107653574e-11,0.43571931756991,1.58972828220493e-10
"PWY-7111","Environment",0.000644627978194217,3.43846013679993e-09,0.104084998558792,1.73994368368189e-08
"PWY-7111","Maize Genotype",0.000204963156751077,0.268269105705598,0.0330944212734957,0.344565823842052
"PWY-7111","GXE",0.00317631989187434,1.73265478904914e-15,0.512865191321861,2.50936210827806e-14
"PWY-7184","Environment",0.000521193856709553,1.18789062299144e-16,0.230974118581106,2.32053051933211e-15
"PWY-7184","Maize Genotype",0.000115442838555984,0.0972029155117738,0.0511600578915276,0.153190335890976
"PWY-7184","GXE",0.000638185383807266,0.00210972543554724,0.282820498781076,0.00545282881802979
"PWY-7187","Environment",0.00415083325220747,0.0137265591536428,0.061776496787951,0.0278509895871013
"PWY-7187","Maize Genotype",0.00224254094845096,0.819505367596975,0.0333755454101062,0.851961025719627
"PWY-7187","GXE",0.0198185934705703,0.134276117760924,0.294958434002446,0.197188704404154
"PWY-7196","Environment",0.000720065672565815,1.27214416938815e-08,0.141980231383532,5.77622217451915e-08
"PWY-7196","Maize Genotype",0.000196432340969388,0.500851438675149,0.0387318966652913,0.566943410687421
"PWY-7196","GXE",0.001588910873537,0.00510805439120362,0.31329633124814,0.0116280912970489
"PWY-7197","Environment",0.000233738126964776,9.19117198638323e-11,0.166929053521891,5.62893479473261e-10
"PWY-7197","Maize Genotype",6.64793715686824e-05,0.233801850258672,0.0474776568067672,0.307345155269615
"PWY-7197","GXE",0.000421649014825572,0.00477617359477171,0.301129609778542,0.0110219390648578
"PWY-7199","Environment",0.00090325272185671,3.36294774713377e-17,0.235203009881927,6.72589549426755e-16
"PWY-7199","Maize Genotype",0.000161629729681273,0.231183401221077,0.0420876660402341,0.305447011537106
"PWY-7199","GXE",0.00113077475564983,0.000688434626691976,0.294448740193812,0.00195366583250426
"PWY-7200","Environment",0.00074841907030575,1.15823132885345e-15,0.218737170020967,1.80169317821648e-14
"PWY-7200","Maize Genotype",0.000131320156937054,0.35050766030268,0.0383803682118705,0.426087459702245
"PWY-7200","GXE",0.00104003921855522,0.000590748880678513,0.303967715954445,0.00169361453846399
"PWY-7208","Environment",0.000159933944656932,2.05403629468725e-14,0.206968704217423,2.21203908658627e-13
"PWY-7208","Maize Genotype",4.09579138681199e-05,0.0986292485557308,0.0530031718964807,0.154568225348533
"PWY-7208","GXE",0.000222667004991641,0.00302368253044451,0.288150846238113,0.00744836752367562
"PWY-7211","Environment",0.00140823379553428,4.39087208980822e-16,0.228676529636094,7.37666511087782e-15
"PWY-7211","Maize Genotype",0.000289341122319452,0.172090834437393,0.0469847577460829,0.242951766264555
"PWY-7211","GXE",0.00171101632133597,0.00468260255470565,0.277843974313497,0.0108357745067569
"PWY-7219","Environment",0.00059218889987465,7.47795660865428e-10,0.160894093078504,4.07888542290234e-09
"PWY-7219","Maize Genotype",0.000147234154375235,0.466968534046816,0.0400026169747495,0.536598589055165
"PWY-7219","GXE",0.00107410490453536,0.0166163545921699,0.291827716667724,0.032611537050053
"PWY-7220","Environment",0.000199436834763803,1.39587195527984e-11,0.174868278554386,9.77110368695888e-11
"PWY-7220","Maize Genotype",4.92464890073084e-05,0.304989053959424,0.0431798306855124,0.38409416090842
"PWY-7220","GXE",0.000352026092840333,0.00198619647474446,0.30866011754609,0.00514939826785601
"PWY-7221","Environment",0.000221244910567645,3.82453123784872e-12,0.18256388810507,2.92055112708448e-11
"PWY-7221","Maize Genotype",4.95826518862676e-05,0.360236987827832,0.0409139432301181,0.432902817990527
"PWY-7221","GXE",0.000368986042330683,0.00244650557026309,0.304474920447018,0.00618995385247287
"PWY-7222","Environment",0.000199436834763803,1.39587195527984e-11,0.174868278554386,9.77110368695888e-11
"PWY-7222","Maize Genotype",4.92464890073084e-05,0.304989053959424,0.0431798306855124,0.38409416090842
"PWY-7222","GXE",0.000352026092840333,0.00198619647474446,0.30866011754609,0.00514939826785601
"PWY-7228","Environment",0.000208665871772325,3.27013964703879e-12,0.18201587864623,2.61611171763103e-11
"PWY-7228","Maize Genotype",4.67367252431788e-05,0.354908051001761,0.040767692569614,0.430079881340479
"PWY-7228","GXE",0.000354388171984289,0.00155785491595428,0.309127093748863,0.00414113332089111
"PWY-7229","Environment",0.000481920292649823,6.3541641777542e-11,0.171520379786116,3.92463081567171e-10
"PWY-7229","Maize Genotype",0.000112944024593307,0.423940987731938,0.0401979378919674,0.499453618085313
"PWY-7229","GXE",0.000835636629381729,0.00737384169099168,0.297411655455834,0.0162572887675407
"PWY-7234","Environment",0.004414459396946,4.76683172593666e-07,0.122161885066974,1.92506665855134e-06
"PWY-7234","Maize Genotype",0.00100964342588041,0.833116081444141,0.0279399883565262,0.860784143189518
"PWY-7234","GXE",0.0118791862080362,0.00368361689272894,0.328734200441227,0.00885093546393691
"PWY-7237","Environment",0.00883976381321332,5.52329494269059e-26,0.299529184768772,6.62795393122871e-24
"PWY-7237","Maize Genotype",0.00104297510017726,0.193644887193772,0.0353404783307963,0.265597759586613
"PWY-7237","GXE",0.0094547843668383,2.29546324889634e-07,0.32036872402976,9.49846861612279e-07
"PWY-7242","Environment",0.00132193140483347,4.77241260629046e-29,0.371178637899971,2.00441329464199e-26
"PWY-7242","Maize Genotype",0.000136259879118099,0.194552835458946,0.0382597433925416,0.266163488250024
"PWY-7242","GXE",0.000772556981641043,0.014492858218985,0.216922487125388,0.0291942467720561
"PWY-7254","Environment",0.00553685588112584,2.4305522962907e-11,0.185207934419311,1.64120802220472e-10
"PWY-7254","Maize Genotype",0.00204614231760539,0.0426399789358645,0.0684434993989008,0.0751727982807062
"PWY-7254","GXE",0.00702198140934062,0.210239887167617,0.234885411554244,0.283469510787798
"PWY-7255","Environment",0.00388650102905758,0.0630887495452772,0.0442681440069482,0.105581265685417
"PWY-7255","Maize Genotype",0.0056554750566953,0.110772073356045,0.064417166589095,0.169487325353512
"PWY-7255","GXE",0.0290184374887539,0.0114930401153147,0.330526702554425,0.0241958739269783
"PWY-7315","Environment",0.00328606365656383,0.343773871320514,0.0269440378439048,0.420578512497564
"PWY-7315","Maize Genotype",0.0113142926137665,0.00520998138288973,0.0927714007467267,0.0118280658422361
"PWY-7315","GXE",0.0410932854576171,0.00497268656975792,0.336943880039808,0.0113816259362307
"PWY-7323","Environment",0.00013891802362397,6.72197063403476e-09,0.130626460544338,3.24508927160299e-08
"PWY-7323","Maize Genotype",5.04172426627323e-05,0.175286869696891,0.047408002126956,0.246351287279393
"PWY-7323","GXE",0.000393105963496613,1.05863962667738e-05,0.369642752544702,3.8495986424632e-05
"PWY-7328","Environment",0.000450371724375162,2.78267468198726e-24,0.250852084665361,2.59716303652144e-22
"PWY-7328","Maize Genotype",0.000131242656231286,9.45165819107587e-05,0.0731007124355185,0.000305361264634759
"PWY-7328","GXE",0.000652665796930309,6.17921598138862e-11,0.363527652578307,3.85598011324132e-10
"PWY-7347","Environment",0.00441167440569878,0.0208663059284867,0.0550784853304216,0.0396554230315131
"PWY-7347","Maize Genotype",0.00395563808866171,0.375489057807388,0.0493850031537633,0.448664023553636
"PWY-7347","GXE",0.0254601694039318,0.0310848322749615,0.317862887889704,0.0567636067629731
"PWY-7371","Environment",0.0032760381779456,1.96095858479062e-10,0.159499619013353,1.13600359394767e-09
"PWY-7371","Maize Genotype",0.00175589143367774,0.00308811618100812,0.0854886297070076,0.00758484676037081
"PWY-7371","GXE",0.00571741905139867,0.0132502407372662,0.278362494850303,0.0270150539303485
"PWY-7374","Environment",0.00655145686131219,0.000131722726368836,0.085038256313514,0.000409804037591936
"PWY-7374","Maize Genotype",0.0044005620698763,0.142440750605493,0.0571195282428704,0.206293500876921
"PWY-7374","GXE",0.025886863602821,0.00252553646426105,0.336012857721657,0.00635164859275234
"PWY-7376","Environment",0.00759584793381736,2.57258284372107e-12,0.190218345598686,2.07785537377471e-11
"PWY-7376","Maize Genotype",0.00184050534273735,0.26374092307518,0.0460906911791078,0.339268568733769
"PWY-7376","GXE",0.0111221546645995,0.0171371763403895,0.278525567945327,0.0334772747114585
"PWY-7392","Environment",0.000366013397484057,2.44017018737981e-13,0.204981229552264,2.22798147543374e-12
"PWY-7392","Maize Genotype",5.87167939309903e-05,0.630440636645283,0.0328836067151492,0.681557445021927
"PWY-7392","GXE",0.000497538878196861,0.016185071886488,0.27864043148117,0.0319142262550468
"PWY-7400","Environment",0.000244650306865133,3.21575646258052e-11,0.173815883954528,2.11034017856847e-10
"PWY-7400","Maize Genotype",6.54982226386364e-05,0.253941800389459,0.046534302822931,0.328556806296199
"PWY-7400","GXE",0.000414776079012235,0.00702834373077964,0.294684571380686,0.015577331751596
"PWY-7431","Environment",0.000679675913621194,1.02999802021775e-14,0.213218337484986,1.18520320134645e-13
"PWY-7431","Maize Genotype",0.000176891610003704,0.0794812229394453,0.0554919399733989,0.128888469631533
"PWY-7431","GXE",0.000877672622411043,0.00779480011559687,0.275331071259452,0.0170956451621446
"PWY-7539","Environment",0.00235678561030278,1.44803169450936e-10,0.155049478170144,8.50592044327175e-10
"PWY-7539","Maize Genotype",0.00116650580436796,0.00629280708564605,0.076742710689947,0.0140583988083582
"PWY-7539","GXE",0.00471650954204194,0.000930734599985967,0.310292264209877,0.00258879822512653
"PWY-7560","Environment",0.000258080117512714,6.61981880109001e-16,0.228764790858162,1.049178828852e-14
"PWY-7560","Maize Genotype",6.19736660456688e-05,0.0799672955153799,0.0549340758532186,0.12892999660829
"PWY-7560","GXE",0.000298361087477095,0.0127951309278823,0.264470244491224,0.0262144145839539
"PWY-7616","Environment",0.00240902732380321,0.00086269389633763,0.0737776396068261,0.00241554290974536
"PWY-7616","Maize Genotype",0.000871717657113442,0.872054003988666,0.0266967794470213,0.896603871910012
"PWY-7616","GXE",0.0119940438047724,0.000634852522312383,0.367323455617754,0.0018077156567539
"PWY-7663","Environment",0.000284691798912428,2.1497496153476e-09,0.158547106189203,1.11468498573579e-08
"PWY-7663","Maize Genotype",9.44191885148794e-05,0.209475702909624,0.0525827901083015,0.282917994174362
"PWY-7663","GXE",0.000478452056549432,0.078148707379483,0.266453720500461,0.12771384085363
"PWY-7664","Environment",0.000314765071796438,1.73318850148169e-22,0.318197677588654,8.45636432618091e-21
"PWY-7664","Maize Genotype",3.28977616125086e-05,0.496417005675503,0.0332565213898166,0.565027486134719
"PWY-7664","GXE",0.000213449021498146,0.0994725476964229,0.215776745928801,0.155599515949712
"PWY-841","Environment",0.000247112599217645,7.84195510592156e-13,0.190736955401668,6.79097143193207e-12
"PWY-841","Maize Genotype",5.6157213705335e-05,0.288001222254102,0.04334564890624,0.367103227152421
"PWY-841","GXE",0.000386763348642405,0.00293467751915055,0.298528135815662,0.00731492319313491
"PWY-922","Environment",0.0125249181594725,0.000117348459024621,0.103816303017551,0.00036780860291299
"PWY-922","Maize Genotype",0.00828645836091694,0.146801600691949,0.0686846381897241,0.211878598936833
"PWY-922","GXE",0.0236683366225991,0.918729858583245,0.196181657672136,0.935434037830213
"PWY0-1061","Environment",0.000712579037141037,1.9183520933037e-34,0.263674571112796,1.61141575837511e-31
"PWY0-1061","Maize Genotype",0.000187528425011691,2.18543839633836e-07,0.0693908667799178,9.08796164813972e-07
"PWY0-1061","GXE",0.00122394857486155,1.68479140824594e-24,0.452895887641531,1.76903097865824e-22
"PWY0-1241","Environment",0.000641187691727061,4.81765350597296e-09,0.164883532890234,2.38048761471605e-08
"PWY0-1241","Maize Genotype",0.000192196344580643,0.34544111135446,0.049423924869311,0.421147363625176
"PWY0-1241","GXE",0.000867567492595605,0.514633106203058,0.223097846458316,0.57715862377913
"PWY0-1261","Environment",0.000172009731471569,1.4210836533312e-17,0.258097696065324,2.98427567199551e-16
"PWY0-1261","Maize Genotype",2.66034050645626e-05,0.357517434382242,0.0399179598497953,0.431486558737188
"PWY0-1261","GXE",0.00016165672440174,0.0525137747808784,0.242563183865283,0.0903925631474136
"PWY0-1296","Environment",0.00214789383654563,1.00313654054455e-08,0.147877219650051,4.65544029865978e-08
"PWY0-1296","Maize Genotype",0.00078560298511588,0.183598062727934,0.0540868376318601,0.254913012713164
"PWY0-1296","GXE",0.00401891798088785,0.0493041323832871,0.276692640438454,0.0855691553759529
"PWY0-1297","Environment",0.00194746319782882,1.28180851516716e-09,0.150322897570522,6.72949470462761e-09
"PWY0-1297","Maize Genotype",0.000776659852332029,0.0719314267241325,0.0599496614669822,0.118798681632461
"PWY0-1297","GXE",0.00395258695308452,0.00381411424988391,0.305096560669041,0.00910186355085933
"PWY0-1298","Environment",0.00179900806265386,2.07392936348521e-06,0.121448585494871,8.17887636304028e-06
"PWY0-1298","Maize Genotype",0.000757758426704492,0.309061041352038,0.0511552399238949,0.388058706630361
"PWY0-1298","GXE",0.0039181454300578,0.173886467641091,0.2645086645925,0.24507488727939
"PWY0-1319","Environment",0.000178042486347768,4.36023365285409e-14,0.207119306531608,4.25883287022958e-13
"PWY0-1319","Maize Genotype",4.63467276627125e-05,0.102403106454488,0.053915794428753,0.158413645343959
"PWY0-1319","GXE",0.000237450096536763,0.00939535225364258,0.276229007690301,0.0200816689390834
"PWY0-1415","Environment",0.000360655612087116,2.13584842670048e-14,0.192241817656121,2.2710287068714e-13
"PWY0-1415","Maize Genotype",0.000190154112985769,5.83824914751503e-05,0.10135866763205,0.000195383636809268
"PWY0-1415","GXE",0.000536885126099164,0.000839736740763742,0.286178196192629,0.00235912662957038
"PWY0-1479","Environment",0.00219490008466214,1.66344459345145e-18,0.219888915632289,3.88137071805339e-17
"PWY0-1479","Maize Genotype",0.000375877890341508,0.200964736813891,0.0376561021136727,0.272714667081855
"PWY0-1479","GXE",0.00371280101373952,1.68844469756027e-08,0.371954876021299,7.58445746497663e-08
"PWY0-1533","Environment",0.00397885540587002,0.000110435315486514,0.0972171497335828,0.00034874310153636
"PWY0-1533","Maize Genotype",0.00180246797712713,0.526237758937133,0.0440405044535767,0.586627976915706
"PWY0-1533","GXE",0.0110643379043629,0.209494038543397,0.270339905583023,0.282917994174362
"PWY0-1586","Environment",0.00032844655230174,7.40691681418204e-23,0.302451312315604,4.44415008850922e-21
"PWY0-1586","Maize Genotype",3.81239783023811e-05,0.35694480847616,0.0351066168526979,0.431415308086294
"PWY0-1586","GXE",0.000280832139113736,0.00279787953395685,0.258605390801351,0.00701557853290672
"PWY0-162","Environment",0.000186002753287542,3.56447653851979e-12,0.180383227119069,2.77321997012884e-11
"PWY0-162","Maize Genotype",4.9043179848405e-05,0.196011209270124,0.0475614844021168,0.267722627295779
"PWY0-162","GXE",0.000316339117812083,0.00160672067166594,0.30678186170035,0.00425755635394128
"PWY0-166","Environment",0.00053890849955621,1.96224762143543e-16,0.226992045556287,3.58323478696905e-15
"PWY0-166","Maize Genotype",0.000119283540868939,0.105383620867188,0.050243065316904,0.162724708691982
"PWY0-166","GXE",0.000686888079352536,0.00126147484645621,0.289322084043691,0.00339627843276672
"PWY0-321","Environment",0.0133273830984801,0.000127051637388335,0.0885305121096564,0.000396741172513759
"PWY0-321","Maize Genotype",0.00660512429797572,0.436471575321775,0.0438762082793591,0.509930013192673
"PWY0-321","GXE",0.0490570587207606,0.00829648895527909,0.325873916810998,0.018148569589673
"PWY0-42","Environment",0.00161739494054387,5.18479705501983e-20,0.273837049010566,1.50180328490229e-18
"PWY0-42","Maize Genotype",0.000157678269186646,0.706389873937761,0.0266961091844676,0.750148538694968
"PWY0-42","GXE",0.00162722655217534,0.00212662675531842,0.275501614324015,0.00547965176217015
"PWY0-781","Environment",0.00018337601420529,1.18636657843562e-15,0.233271362640194,1.81190531979258e-14
"PWY0-781","Maize Genotype",2.59153488288904e-05,0.59417519606598,0.032966736466654,0.649879120697166
"PWY0-781","GXE",0.000208603667379678,0.0207693738004166,0.265363286208865,0.0396506227098862
"PWY0-845","Environment",0.00543803356414157,0.000985919148584034,0.0774318533358292,0.00273194933451535
"PWY0-845","Maize Genotype",0.00561909764989339,0.0282706259931395,0.0800100146448673,0.0525383314916752
"PWY0-845","GXE",0.0194434030272368,0.119869672615664,0.276853519529917,0.180448969528957
"PWY0-862","Environment",0.000373151301599801,1.52794602610363e-22,0.320514473577141,8.02171663704404e-21
"PWY0-862","Maize Genotype",3.76352733132283e-05,0.533572126372127,0.0323264310273214,0.59302772351991
"PWY0-862","GXE",0.000247322448314008,0.121620138979843,0.212435073883757,0.181780990646029
"PWY1G-0","Environment",0.00592381953974757,0.00447112974286875,0.0745028457859851,0.0103749971933971
"PWY1G-0","Maize Genotype",0.00315414597563827,0.718162621227754,0.0396691441447045,0.760727114541379
"PWY1G-0","GXE",0.0196945032181844,0.562803288953592,0.247694334077994,0.617980081988258
"PWY490-3","Environment",0.0154633094332936,2.01145240557183e-08,0.139589252699348,8.89273695094915e-08
"PWY490-3","Maize Genotype",0.00633792361084482,0.123239967218251,0.0572132391400348,0.183224022058992
"PWY490-3","GXE",0.0326899258949741,0.0144119373421737,0.295096101268703,0.0291010273255431
"PWY4FS-7","Environment",0.000183856982933896,8.34032036770675e-15,0.21777083123811,1.01534334911213e-13
"PWY4FS-7","Maize Genotype",4.59721437510743e-05,0.0968910642770587,0.054452062677809,0.152985890963777
"PWY4FS-7","GXE",0.000223730489260255,0.0177888849403254,0.264999315457234,0.0343509502295938
"PWY4FS-8","Environment",0.000183856982933896,8.34032036770675e-15,0.21777083123811,1.01534334911213e-13
"PWY4FS-8","Maize Genotype",4.59721437510743e-05,0.0968910642770587,0.054452062677809,0.152985890963777
"PWY4FS-8","GXE",0.000223730489260255,0.0177888849403254,0.264999315457234,0.0343509502295938
"PWYG-321","Environment",0.000300269293082297,1.12489803485265e-22,0.319813049387623,6.29942899517486e-21
"PWYG-321","Maize Genotype",3.1441092135362e-05,0.483599796022406,0.0334875119885516,0.552685481168464
"PWYG-321","GXE",0.000202616528383912,0.0949749455240826,0.215804317296717,0.150810877580774
"PYRIDNUCSAL-PWY","Environment",0.000289712963914262,1.31064017947733e-14,0.219508380688511,1.46791700101461e-13
"PYRIDNUCSAL-PWY","Maize Genotype",6.47542609005333e-05,0.183406621361563,0.0490627093828081,0.254913012713164
"PYRIDNUCSAL-PWY","GXE",0.000341337525015769,0.0336243610435895,0.25862303975672,0.0608716880961534
"PYRIDNUCSYN-PWY","Environment",0.000440265718887938,3.89841271866551e-11,0.176252201959475,2.49974556006032e-10
"PYRIDNUCSYN-PWY","Maize Genotype",0.000135912135247466,0.139886268383851,0.0544098985741771,0.203703595186367
"PYRIDNUCSYN-PWY","GXE",0.000684581069954683,0.0288258289566596,0.27405931423427,0.0533341328713525
"PYRIDOXSYN-PWY","Environment",0.00396093819552817,0.0135594044023373,0.0619476965119918,0.0275784496318725
"PYRIDOXSYN-PWY","Maize Genotype",0.00460160082447106,0.0959050102684942,0.0719674373272198,0.152000393633085
"PYRIDOXSYN-PWY","GXE",0.0163394707176102,0.393114178871069,0.255543642242093,0.467066351133943
"REDCITCYC","Environment",0.000133748533721095,1.0041252786776e-20,0.303715099798012,3.83393288222356e-19
"REDCITCYC","Maize Genotype",1.40087349466097e-05,0.59539978792026,0.0318109231853387,0.649894847987931
"REDCITCYC","GXE",9.33521409072091e-05,0.178480722069279,0.21198329434485,0.249497253671889
"RHAMCAT-PWY","Environment",0.00187713499728336,0.000230597467846169,0.0848007622505719,0.000701818380401384
"RHAMCAT-PWY","Maize Genotype",0.0012997068747285,0.153219808205541,0.0587150811416297,0.21888544029363
"RHAMCAT-PWY","GXE",0.00690753704135992,0.0175431943832752,0.312052360234674,0.0341117668563684
"RIBOSYN2-PWY","Environment",0.00027937583838458,2.19804887875641e-14,0.217574524739628,2.30795132269423e-13
"RIBOSYN2-PWY","Maize Genotype",5.96690505171118e-05,0.237426885466272,0.0464695350284881,0.31113663618045
"RIBOSYN2-PWY","GXE",0.000333781938945158,0.0343634235970929,0.259945337981214,0.0618100124658631
"RUMP-PWY","Environment",0.0259390329748166,1.94129233006897e-05,0.115893355246546,6.88052977745965e-05
"RUMP-PWY","Maize Genotype",0.00518782609331517,0.967436084037132,0.0231787581662584,0.975565799029041
"RUMP-PWY","GXE",0.0542727768002769,0.540177263635831,0.242486071398174,0.597824639596967
"SALVADEHYPOX-PWY","Environment",0.00023193202797042,3.635177452236e-11,0.176282391922229,2.36709229447926e-10
"SALVADEHYPOX-PWY","Maize Genotype",5.66347884686052e-05,0.354538882200869,0.0430458702259459,0.430079881340479
"SALVADEHYPOX-PWY","GXE",0.000377062920319242,0.0146898551732884,0.286590662275992,0.0294705867312615
"SER-GLYSYN-PWY","Environment",0.000181630511722882,1.78422909952137e-15,0.226586567525539,2.54025837897958e-14
"SER-GLYSYN-PWY","Maize Genotype",4.1304666558322e-05,0.127088277140086,0.051528141001532,0.187947452108578
"SER-GLYSYN-PWY","GXE",0.000209673885255127,0.019889486825161,0.261571062642762,0.038144221308528
"SO4ASSIM-PWY","Environment",0.000613734554365156,2.79133268350513e-16,0.241485543337033,4.98876479605172e-15
"SO4ASSIM-PWY","Maize Genotype",0.000102574537218184,0.360139267724943,0.0403599042558392,0.432902817990527
"SO4ASSIM-PWY","GXE",0.000641831458825998,0.0375461857242705,0.252540805243923,0.0673905897615111
"SUCSYN-PWY","Environment",0.00299721206799449,0.0093591821492637,0.060968269065394,0.0200816689390834
"SUCSYN-PWY","Maize Genotype",0.00261420697680348,0.285023087026014,0.0531773096926813,0.36385926003321
"SUCSYN-PWY","GXE",0.0154421020116004,0.03172111960851,0.314117989992108,0.0577998708701701
"SULFATE-CYS-PWY","Environment",0.000762503217839504,1.87971971603498e-14,0.21722192522697,2.05060332658361e-13
"SULFATE-CYS-PWY","Maize Genotype",0.00011170094392045,0.641661661137748,0.0318213661534699,0.691907311111308
